Total Analysis (h),29.1440611111,25.8094641667,24.9077719444,20.7155313889,36.4418519444,23.6620922222,17.8938516667,20.6850272222
No. of Solves,6548,9314,6555,6482,6479,6479,6555,6479
No. of Timesteps,6427,6427,6427,6428,6428,6428,6427,6428
Total (sec),53204.62099,25858.6146,32279.63836,17502.6533,74165.6568,28200.71469,5274.31413,15474.15316
Ave. / Timestep (msec),8278.297960168,4023.4346662518,5022.5048016182,2722.8769912881,11537.9055382701,4387.1678111388,820.6494678699,2407.3044741755
Ave. / Solve (msec),8125.3239141723,2776.3167919261,4924.429955759,2700.1933508177,11447.0839327057,4352.6338462726,804.6245812357,2388.3551720945
,,,,,,,,
Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
235,4412.6,3913.711,3940.962,3045.81,6668.176,3734.536,2677.38,3075.906
236,4427.46,3936.486,3955.818,3057.803,6694.056,3750.215,2687.364,3088.319
237,4444.707,3947.132,3970.702,3070.088,6719.077,3765.678,2697.365,3100.437
238,4464.771,3957.745,3985.555,3082.113,6743.048,3781.199,2707.348,3112.657
239,4479.793,3968.545,3999.932,3093.986,6762,3794.111,2717.331,3123.989
240,4495.628,3979.217,4014.256,3105.683,6785.911,3808.454,2727.454,3136.128
241,4511.433,3990.263,4029.111,3118.395,6818.746,3825.269,2737.449,3149.785
242,4526.797,4001.829,4044.181,3130.539,6841.751,3840.717,2747.44,3161.7
243,4550.144,4019.879,4059.132,3143.094,6871.667,3856.253,2757.422,3174.768
244,4570.534,4036.952,4074.095,3155.41,6898.525,3870.423,2767.417,3187.61
245,4589.6,4053.214,4088.608,3167.284,6921.477,3884.581,2777.43,3199.52
246,4609.315,4064.249,4103.501,3179.093,6943.57,3898.874,2787.409,3211.359
247,4629.776,4075.414,4118.405,3191.647,6965.5,3913.016,2797.406,3223.22
248,4648.108,4086.02,4132.955,3203.633,6984.487,3926.05,2807.387,3234.501
249,4662.849,4096.667,4147.033,3215.244,7004.374,3940.186,2817.366,3246.049
250,4677.68,4107.274,4161.202,3226.93,7025.266,3953.219,2827.318,3257.463
251,4692.833,4117.986,4176.176,3238.791,7045.192,3967.361,2837.314,3269.032
252,4711.104,4128.608,4190.533,3250.631,7063.092,3980.269,2847.296,3280.127
253,4726.638,4139.209,4205.382,3262.495,7079.994,3993.112,2857.272,3291.103
254,4749.456,4149.899,4220.251,3275.042,7111.934,4008.545,2867.254,3304.489
255,4769.195,4160.925,4235.091,3287.808,7138.088,4024.17,2877.239,3316.948
256,4784.962,4172.026,4249.987,3300.354,7164.032,4039.607,2887.21,3329.355
